Q160477	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Kobmyosu.html"	S813	+2026-06-25T00:00:00Z/11
Q21399529	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Belsarma.html"	S813	+2026-06-25T00:00:00Z/11
Q15585914	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Achchrys.html"	S813	+2026-06-25T00:00:00Z/11
Q29089220	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hiebelog.html"	S813	+2026-06-25T00:00:00Z/11
Q15368175	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Staleuco.html"	S813	+2026-06-25T00:00:00Z/11
Q15370736	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Delalbif.html"	S813	+2026-06-25T00:00:00Z/11
Q15231617	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Tarbessa.html"	S813	+2026-06-25T00:00:00Z/11
Q15564836	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Crebithy.html"	S813	+2026-06-25T00:00:00Z/11
Q15503738	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Scibithy.html"	S813	+2026-06-25T00:00:00Z/11
Q16126835	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Tarbithy.html"	S813	+2026-06-25T00:00:00Z/11
Q676451	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Dapblaga.html"	S813	+2026-06-25T00:00:00Z/11
Q161124	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Epipalus.html"	S813	+2026-06-25T00:00:00Z/11
Q1023687	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Sonpalus.html"	S813	+2026-06-25T00:00:00Z/11
Q899476	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Lycinund.html"	S813	+2026-06-25T00:00:00Z/11
Q735807	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Senpalud.html"	S813	+2026-06-25T00:00:00Z/11
Q3333209	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Mitpalud.html"	S813	+2026-06-25T00:00:00Z/11
Q157882	P14254	Q10594853	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hotpalus.html"	S813	+2026-06-25T00:00:00Z/11
Q962714	P14254	Q10594853	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Peupalus.html"	S813	+2026-06-25T00:00:00Z/11
Q628878	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Viopalus.html"	S813	+2026-06-25T00:00:00Z/11
Q161839	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hampalud.html"	S813	+2026-06-25T00:00:00Z/11
Q159079	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Pedpalus.html"	S813	+2026-06-25T00:00:00Z/11
Q159365	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Latpalus.html"	S813	+2026-06-25T00:00:00Z/11
Q10658137	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Rutcalop.html"	S813	+2026-06-25T00:00:00Z/11
Q15566278	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Diapalli.html"	S813	+2026-06-25T00:00:00Z/11
Q2755256	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Diglaevi.html"	S813	+2026-06-25T00:00:00Z/11
Q12273403	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Tulsplen.html"	S813	+2026-06-25T00:00:00Z/11
Q29107666	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Hypboiss.html"	S813	+2026-06-25T00:00:00Z/11
Q29107714	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Jurtzar.html"	S813	+2026-06-25T00:00:00Z/11
Q1547224	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Palspino.html"	S813	+2026-06-25T00:00:00Z/11
Q4672078	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Acaspino.html"	S813	+2026-06-25T00:00:00Z/11
Q6811623	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Melcornu.html"	S813	+2026-06-25T00:00:00Z/11
Q192190	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Ileaquif.html"	S813	+2026-06-25T00:00:00Z/11
Q17255105	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Alyborza.html"	S813	+2026-06-25T00:00:00Z/11
Q21400012	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Antregis.html"	S813	+2026-06-25T00:00:00Z/11
Q164734	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Gerbohem.html"	S813	+2026-06-25T00:00:00Z/11
Q10403027	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Agabohus.html"	S813	+2026-06-25T00:00:00Z/11
Q5969464	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Inoulmic.html"	S813	+2026-06-25T00:00:00Z/11
Q220662	P14254	Q278113	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Amacaesa.html"	S813	+2026-06-25T00:00:00Z/11
Q15566524	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Bunferul.html"	S813	+2026-06-25T00:00:00Z/11
Q15535186	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Auruecht.html"	S813	+2026-06-25T00:00:00Z/11
Q29089750	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Limbulga.html"	S813	+2026-06-25T00:00:00Z/11
Q15600103	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Cirbulga.html"	S813	+2026-06-25T00:00:00Z/11
Q29090415	P14254	Q96377276	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Thybulga.html"	S813	+2026-06-25T00:00:00Z/11
Q17813039	P14254	Q219127	P1001	Q219	P3680	Q12299068	S248	Q12299068	S854	"http://e-ecodb.bas.bg/rdb/bg/vol1/Erabulga.html"	S813	+2026-06-25T00:00:00Z/11
